candidate_id,normal_process_accuracy,shift_process_accuracy,sensor_normal_accuracy,corrupted_sensor_inversion_accuracy,latent_process_accuracy,hypothesis,budget,threshold,episodes,map_accuracy,map_accuracy_ci_lower,map_accuracy_ci_upper,success_at_threshold,success_ci_lower,success_ci_upper,mean_experiments,median_experiments,stddev_experiments,mean_true_posterior,median_true_posterior,p10_true_posterior,p25_true_posterior,p75_true_posterior,p90_true_posterior,threshold_reached_fraction,budget_exhausted_fraction
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,3,0.9,1000,0.871,0.8487959904982232,0.890364554705495,0.647,0.6168686714441486,0.6760062615610983,3,3.0,0.0,0.7499747260827673,0.9374720986761633,0.24749912333947124,0.5033282186634581,0.9374720986761633,0.9374720986761633,0.678,0.322
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,3,0.9,1000,0.72,0.6913699270789491,0.7469462991874067,0.581,0.5501666261541897,0.6112134389711504,3,3.0,0.0,0.6897656468973821,0.9116011830655988,0.40939434246459383,0.44357992906795046,0.9116011830655988,0.9116011830655988,0.609,0.391
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,3,0.95,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.2895458143202461,0.41057396698563936,0.02240008210456392,0.10338592325374503,0.41057396698563936,0.41057396698563936,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,3,0.95,1000,0.834,0.8096691971622607,0.8557745281693885,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.7142050032660644,0.9439530300650927,0.3358921040688474,0.4739689842230333,0.9439530300650927,0.9439530300650927,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,3,0.95,1000,0.871,0.8487959904982232,0.890364554705495,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.7499747260827673,0.9374720986761633,0.24749912333947124,0.5033282186634581,0.9374720986761633,0.9374720986761633,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,3,0.95,1000,0.72,0.6913699270789491,0.7469462991874067,0.0,2.168404344971009e-19,0.0038267584855551234,3,3.0,0.0,0.6897656468973821,0.9116011830655988,0.40939434246459383,0.44357992906795046,0.9116011830655988,0.9116011830655988,0,1
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,5,0.8,1000,0.0,2.168404344971009e-19,0.0038267584855551234,0.0,2.168404344971009e-19,0.0038267584855551234,2.467,2.0,1.0054406993950464,0.13755040145551,0.1385458194819698,0.02240008210456392,0.1385458194819698,0.1385458194819698,0.1385458194819698,0.919,0.081
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,5,0.8,1000,0.896,0.8755402353777084,0.9134289719017319,0.834,0.8096691971622607,0.8557745281693885,3.609,3.0,0.8956109646492723,0.8233381257860277,0.9439530300650927,0.36090730027447887,0.8646480309529285,0.9439530300650927,0.9481174253315211,0.902,0.098
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,5,0.8,1000,0.933,0.9157879467581331,0.9468980803933762,0.849,0.8254750432083057,0.8698538793687768,2.577,2.0,1.1558853749399203,0.7517510801765217,0.8114826569658232,0.626929272934556,0.8114826569658232,0.8114826569658232,0.8114826569658233,0.897,0.103
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,5,0.8,1000,0.86,0.8371133085163773,0.8801314253740229,0.827,0.8023165344033985,0.8491807655470485,3.708,3.0,0.9822097535659071,0.7929068214540621,0.9116011830655988,0.4398835372928481,0.8363705126736607,0.9116011830655988,0.9241398629066909,0.898,0.102
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,5,0.9,1000,0.493,0.46209940740448396,0.5239541672143138,0.493,0.46209940740448396,0.5239541672143138,4.596,5.0,0.8029844332239573,0.5382491448434432,0.39777073074041086,0.02240008210456392,0.02732667033618798,0.9171447711344558,0.9171447711344558,0.741,0.259
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,5,0.9,1000,0.896,0.8755402353777084,0.9134289719017319,0.82,0.7949777670979878,0.8425731074712568,3.75,3.0,0.9682458365518543,0.8293048743153633,0.9439530300650927,0.36090730027447887,0.9439530300650927,0.9439530300650927,0.9481174253315211,0.884,0.116
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,5,0.9,1000,0.93,0.9124853518487167,0.9442236358537061,0.816,0.7907901792135869,0.8387913094235423,3.644,3.0,0.9344859549506349,0.8359433590747126,0.9374720986761633,0.5434390711708921,0.9374720986761633,0.9374720986761633,0.9415004033528989,0.856,0.144
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,5,0.9,1000,0.86,0.8371133085163773,0.8801314253740229,0.731,0.7026702288645861,0.7575618087150875,3.782,3.0,0.9759487691472335,0.8003528274598884,0.9116011830655988,0.4398835372928481,0.8363705126736607,0.9116011830655988,0.9241398629066909,0.772,0.228
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,5,0.95,1000,0.493,0.46209940740448396,0.5239541672143138,0.0,2.168404344971009e-19,0.0038267584855551234,4.825,5.0,0.3799671038392666,0.5384072948094943,0.39777073074041086,0.024879610148888887,0.02799855777091588,0.9171447711344558,0.9171447711344558,0.175,0.825
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,5,0.95,1000,0.894,0.8733895811764342,0.9115949331369485,0.597,0.5662837646847674,0.6269738441690349,4.495,4.0,0.49997499937496875,0.8585745762603795,0.9809566791556614,0.36090730027447887,0.9481174253315211,0.9900362659617271,0.9900362659617271,0.602,0.398
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,5,0.95,1000,0.92,0.9015335609704976,0.9352519619016361,0.571,0.5401101233129566,0.6013464769820944,4.426,4.0,0.4944936804449578,0.8462837144643529,0.9605219512838695,0.5378584197492223,0.9252953030237353,0.9605219512838695,0.9605219512838695,0.574,0.426
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,5,0.95,1000,0.879,0.8573230993571588,0.8977762177107904,0.455,0.42436684599858754,0.48597756226511246,4.539,5.0,0.4984766794946379,0.8186580566783616,0.9241398629066909,0.43988353729284796,0.8363705126736607,0.9595287642849569,0.9595287642849569,0.462,0.538
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,8,0.8,1000,0.048,0.036393301020807914,0.06306608865013393,0.042,0.031220885546165447,0.056284425226603055,2.635,2.0,1.4885479501850116,0.1579473279116117,0.1385458194819698,0.02240008210456392,0.1385458194819698,0.1385458194819698,0.1385458194819698,0.987,0.013
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,8,0.8,1000,0.919,0.9004427979303052,0.9343503784587998,0.915,0.8960871089966438,0.9307366814603455,3.79,3.0,1.2875946567146044,0.8582050982061954,0.9439530300650927,0.8646480309529285,0.9439530300650927,0.9439530300650927,0.9481174253315211,0.992,0.008
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,8,0.8,1000,0.94,0.9235289252086434,0.953103527324068,0.912,0.8928277489502235,0.9280190020576792,2.807,2.0,1.7186480151560994,0.7741068454005627,0.8114826569658232,0.8114826569658232,0.8114826569658232,0.8114826569658232,0.8947903273434251,0.967,0.033
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,8,0.8,1000,0.906,0.8863268456834931,0.9225658264262363,0.895,0.8744646434108284,0.9125122173855832,3.948,3.0,1.4585252826056874,0.8246361268325764,0.9116011830655988,0.6659574836409157,0.9116011830655988,0.9116011830655988,0.9241398629066909,0.978,0.022
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,8,0.9,1000,0.676,0.6463678032852955,0.7042851777277892,0.635,0.6046972526360328,0.6642695225728674,5.293,5.0,1.6374220592138118,0.6311905681425037,0.9171447711344558,0.02240008210456392,0.02732667033618798,0.9171447711344558,0.9171447711344558,0.908,0.092
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,8,0.9,1000,0.917,0.8982635048659464,0.9325449785571007,0.895,0.8744646434108284,0.9125122173855832,4.027,3.0,1.4974214503605856,0.8712545962936427,0.9439530300650927,0.8659638724319676,0.9439530300650927,0.9481174253315211,0.9718770923495956,0.968,0.032
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,8,0.9,1000,0.944,0.927976651850269,0.9566251866145581,0.892,0.8712410199098767,0.9097588014374481,4.041,3.0,1.7068447498234864,0.8761399600088019,0.9374720986761633,0.7208622728483097,0.9374720986761633,0.9374720986761633,0.9415004033528989,0.933,0.067
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,8,0.9,1000,0.935,0.9179944906866292,0.948676229430938,0.886,0.8648073995463684,0.904238342902783,4.267,3.0,1.7628701029854696,0.857384090650867,0.9116011830655988,0.8019708496013562,0.9116011830655988,0.9241398629066909,0.9435395494470898,0.929,0.071
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,NO_STRUCTURAL_CHANGE,8,0.95,1000,0.67,0.6402544426353417,0.6984444594795697,0.578,0.5471483343234702,0.6082546913527831,6.285,6.0,1.3695893545147027,0.6576765986466738,0.976897275731464,0.024879610148888887,0.02799855777091588,0.9812373119834891,0.9812373119834891,0.847,0.153
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,WORLD_SHIFT,8,0.95,1000,0.964,0.9505643395327921,0.9738844285926127,0.915,0.8960871089966438,0.9307366814603455,5.21,4.0,1.4184146079338016,0.9430270467186058,0.9900362659617271,0.9511717971697345,0.9718770923495956,0.9900362659617271,0.990620913610626,0.927,0.073
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,SENSOR_CORRUPTION,8,0.95,1000,0.961,0.9471306895804986,0.9713410390958196,0.848,0.8244190786570326,0.868917497437021,5.304,4.0,1.6472959661214497,0.9087400872098819,0.9605219512838695,0.7208622728483096,0.9564174073273438,0.9605219512838695,0.9652639963130845,0.856,0.144
n0.90_w0.85_h0.95_c0.90_l0.85,0.9,0.85,0.95,0.9,0.85,MISSING_LATENT_VARIABLE,8,0.95,1000,0.953,0.9380600619184716,0.9644728948936154,0.819,0.7939304685301967,0.841628059556019,5.655,6.0,1.6786825191202772,0.8995481802506174,0.9595287642849569,0.7371874601521987,0.9595287642849569,0.9647187766011636,0.9703202623680496,0.833,0.167
